time,is_openpilot_engaged,target position,currentspeed,currentVelocity,current_vehicle_angle,old_vehicle_angle,max_steer_vehicle_angle,steer_rate_limit,current_steer,old_steer,leftLaneProb,rightLaneProb,desiredPathProb,HasLead,specifyCruise,awarenessStatus,alertStatus,alertText1,alertText2,alertSound,detectionProbability,safety_procedure
15:52:45,False,"Location(x=389.181793, y=-187.630157, z=0.254913)",1.12185076654911,"Vector3D(x=0.000000, y=0.000000, z=-0.501511)",0,0,70,0.5,0,0,0,0,0,False,cruise,0,normal,,,none,detection probability less than 30,mitigation strategy
15:52:45,False,"Location(x=389.181793, y=-187.630157, z=0.188473)",2.73449454362869,"Vector3D(x=0.000000, y=0.000000, z=-1.222426)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:45,False,"Location(x=389.181793, y=-187.630157, z=-0.000001)",1.49864690501875,"Vector3D(x=-0.000001, y=-0.000000, z=-0.669954)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:46,False,"Location(x=389.181793, y=-187.630157, z=-0.023735)",0.040209002153308,"Vector3D(x=-0.000000, y=-0.000000, z=-0.017975)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:46,False,"Location(x=389.181793, y=-187.630157, z=-0.017703)",0.196378773603045,"Vector3D(x=0.000000, y=-0.000000, z=0.087789)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:46,False,"Location(x=389.181793, y=-187.630157, z=-0.010082)",0.161274704272449,"Vector3D(x=0.000000, y=-0.000000, z=0.072096)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:46,False,"Location(x=389.181793, y=-187.630157, z=-0.005684)",0.114628782476737,"Vector3D(x=0.000000, y=0.000000, z=0.051244)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:46,False,"Location(x=389.181793, y=-187.630157, z=-0.001512)",0.055611778923104,"Vector3D(x=-0.000000, y=0.000000, z=0.024861)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:46,False,"Location(x=389.181793, y=-187.630157, z=0.000046)",0.028345577873861,"Vector3D(x=0.000000, y=0.000000, z=0.012672)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:46,False,"Location(x=389.181793, y=-187.630157, z=0.000995)",0.012112653068991,"Vector3D(x=-0.000000, y=-0.000000, z=0.005415)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:46,False,"Location(x=389.181793, y=-187.630157, z=0.001457)",0.007877405391326,"Vector3D(x=-0.000000, y=-0.000000, z=0.003522)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:46,False,"Location(x=389.181793, y=-187.630157, z=0.001586)",0.000556035905489,"Vector3D(x=0.000000, y=0.000000, z=-0.000249)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:46,False,"Location(x=389.181793, y=-187.630157, z=0.001633)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:47,False,"Location(x=389.181793, y=-187.630157, z=0.001633)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:47,False,"Location(x=389.181793, y=-187.630157, z=0.001633)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:47,False,"Location(x=389.181793, y=-187.630157, z=0.001633)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:47,False,"Location(x=389.181793, y=-187.630157, z=0.001633)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:47,False,"Location(x=389.181793, y=-187.630157, z=0.001633)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:47,False,"Location(x=389.181793, y=-187.630157, z=0.001633)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:47,False,"Location(x=389.181793, y=-187.630157, z=0.001633)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:47,False,"Location(x=389.181793, y=-187.630157, z=0.001633)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:47,False,"Location(x=389.181793, y=-187.630157, z=0.001633)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:47,False,"Location(x=389.181793, y=-187.630157, z=0.001633)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:48,False,"Location(x=389.181793, y=-187.630157, z=0.001633)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:52:48,False,"Location(x=389.181793, y=-187.630157, z=0.001633)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
