time,is_openpilot_engaged,target position,LeadingVPosition,currentspeed,currentVelocity,current_Steer,old_Steer,steer_rate_limit,leftLaneProb,rightLaneProb,desiredPathProb,HasLead,DistanceToLead,specifyCruise,awarenessStatus
02:59:02,True,"Location(x=-457.231567, y=379.414917, z=0.001817)","Location(x=-383.942688, y=424.830109, z=0.001803)",35.2502939308102,"Vector3D(x=11.219478, y=11.065543, z=-0.000001)",16.938,16.228,0.5,0.95,0.946,0.997,False,86.219482421875,cruise,1
02:59:03,True,"Location(x=-444.639313, y=390.800262, z=0.001843)","Location(x=-371.167267, y=428.779602, z=0.001803)",35.0041913786921,"Vector3D(x=12.080933, y=9.945789, z=-0.000001)",16.346,16.342,0.5,0.954,0.938,0.997,False,82.7077484130859,cruise,1
02:59:04,True,"Location(x=-430.490814, y=401.452911, z=0.001811)","Location(x=-357.526764, y=431.969055, z=0.001803)",35.2877600030246,"Vector3D(x=13.021611, y=8.904421, z=-0.000001)",16.612,16.612,0.5,0.937,0.943,0.996,False,79.0884780883789,cruise,1
02:59:06,True,"Location(x=-414.399414, y=411.404999, z=0.001827)","Location(x=-342.893280, y=434.268921, z=0.001803)",35.4188379732036,"Vector3D(x=13.851357, y=7.670928, z=-0.000001)",15.776,15.787,0.5,0.952,0.947,0.997,False,75.0725402832031,cruise,1
02:59:07,True,"Location(x=-398.667053, y=419.238495, z=0.001840)","Location(x=-329.232910, y=435.404236, z=0.001802)",35.4569149156023,"Vector3D(x=14.506490, y=6.387826, z=-0.000002)",16.455,16.451,0.5,0.931,0.926,0.995,False,71.2911682128906,cruise,1
02:59:08,True,"Location(x=-380.244446, y=426.298187, z=0.001827)","Location(x=-313.749542, y=435.577057, z=0.001802)",35.3293405495111,"Vector3D(x=15.022503, y=4.874657, z=-0.000001)",17.086,17.087,0.5,0.908,0.936,0.994,False,67.1391830444336,cruise,1
02:59:09,True,"Location(x=-362.790192, y=431.103821, z=0.001826)","Location(x=-299.511749, y=435.309753, z=0.001802)",35.2568856542796,"Vector3D(x=15.379528, y=3.447597, z=0.000000)",16.699,16.701,0.5,0.958,0.957,0.998,True,63.4180679321289,cruise,1
02:59:10,True,"Location(x=-344.787445, y=434.267792, z=0.001832)","Location(x=-285.108093, y=435.248535, z=0.001802)",35.1104734286506,"Vector3D(x=15.573132, y=1.958177, z=0.000002)",16.836,16.836,0.5,0.894,0.95,0.995,True,59.6874084472656,cruise,1
02:59:11,True,"Location(x=-326.868439, y=435.724121, z=0.001819)","Location(x=-270.872559, y=435.271271, z=0.001802)",35.06708205733,"Vector3D(x=15.664573, y=0.607864, z=0.000001)",11.973,12.398,0.5,0.88,0.966,0.996,True,55.9977111816406,cruise,1
02:59:13,True,"Location(x=-307.173981, y=435.955505, z=0.001808)","Location(x=-255.540970, y=435.282257, z=0.001802)",36.0732193533431,"Vector3D(x=16.125881, y=-0.092284, z=-0.000001)",2.192,2.23,0.5,0.946,0.988,0.999,True,51.6374015808106,lead0,1
02:59:14,True,"Location(x=-288.737366, y=435.787842, z=0.001830)","Location(x=-241.373825, y=435.270508, z=0.001802)",36.0197098124208,"Vector3D(x=16.101494, y=-0.153383, z=0.000000)",-0.722,-0.754,0.5,0.95,0.99,0.999,True,47.3663635253906,cruise,1
02:59:15,True,"Location(x=-271.010101, y=435.660858, z=0.001831)","Location(x=-227.753296, y=435.256409, z=0.001802)",36.0715682043326,"Vector3D(x=16.125250, y=-0.071216, z=0.000002)",-0.896,-0.896,0.5,0.928,0.983,0.999,True,43.2586975097656,lead0,1
02:59:16,True,"Location(x=-253.040421, y=435.616913, z=0.001829)","Location(x=-213.943436, y=435.244720, z=0.001802)",36.073446025306,"Vector3D(x=16.126228, y=-0.024260, z=0.000002)",0.116,0.113,0.5,0.891,0.965,0.996,True,39.0987548828125,cruise,1
02:59:17,True,"Location(x=-233.897491, y=435.589020, z=0.001829)","Location(x=-199.234467, y=435.218231, z=0.001802)",36.0664035914051,"Vector3D(x=16.123089, y=-0.017502, z=0.000002)",-0.233,-0.233,0.5,0.947,0.98,0.999,True,34.6650085449219,lead0,1
02:59:18,True,"Location(x=-216.140289, y=435.558624, z=0.001829)","Location(x=-185.592346, y=435.017517, z=0.001802)",36.0663645597176,"Vector3D(x=16.122976, y=-0.058073, z=0.000002)",1.34,1.332,0.5,0.936,0.939,0.996,True,30.552734375,lead0,1
02:59:20,True,"Location(x=-196.210617, y=435.388397, z=0.001866)","Location(x=-170.828690, y=433.949097, z=0.001803)",35.6249773842267,"Vector3D(x=15.923022, y=-0.295473, z=-0.000001)",7.659,7.655,0.5,0.929,0.912,0.994,True,26.1184024810791,lead0,1
02:59:21,True,"Location(x=-178.393997, y=434.566162, z=0.001859)","Location(x=-156.265747, y=431.592804, z=0.001803)",34.1897760909296,"Vector3D(x=15.232136, y=-1.260142, z=0.000001)",13.792,14.83,0.5,0.813,0.751,0.953,True,22.3271198272705,lead0,1
02:59:22,True,"Location(x=-161.149872, y=432.461548, z=0.001881)","Location(x=-142.351273, y=428.266663, z=0.001803)",32.9261729850085,"Vector3D(x=14.520031, y=-2.413764, z=0.000001)",16.962,17.001,0.5,0.759,0.937,0.985,True,19.2609558105469,lead0,1
02:59:23,True,"Location(x=-145.548676, y=429.223419, z=0.001886)","Location(x=-129.226547, y=424.214142, z=0.001803)",31.3205993066069,"Vector3D(x=13.578073, y=-3.417455, z=-0.000001)",16.16,15.842,0.5,0.711,0.907,0.973,True,17.0735092163086,lead0,1
02:59:24,True,"Location(x=-131.346924, y=425.095154, z=0.001904)","Location(x=-116.549675, y=419.422028, z=0.001803)",29.131477927122,"Vector3D(x=12.358403, y=-4.106844, z=0.000000)",15.258,15.237,0.5,0.812,0.957,0.992,True,15.8474893569946,lead0,1
02:59:25,True,"Location(x=-116.274284, y=419.458038, z=0.001853)","Location(x=-102.352837, y=412.944794, z=0.001802)",28.3175081887062,"Vector3D(x=11.681952, y=-4.876807, z=0.000001)",14.425,14.416,0.5,0.809,0.925,0.986,True,15.3697452545166,lead0,1
02:59:26,True,"Location(x=-104.158165, y=413.969360, z=0.001840)","Location(x=-90.707253, y=406.657288, z=0.001803)",27.5951258649426,"Vector3D(x=11.055555, y=-5.473041, z=0.000002)",15.536,15.538,0.5,0.793,0.918,0.983,True,15.3099136352539,lead0,1
02:59:28,True,"Location(x=-91.550926, y=407.235657, z=0.001874)","Location(x=-78.587837, y=399.065826, z=0.001803)",27.3010734894762,"Vector3D(x=10.577153, y=-6.089118, z=0.000002)",13.828,13.814,0.5,0.795,0.837,0.966,True,15.3227872848511,lead0,1
02:59:29,True,"Location(x=-80.449333, y=400.393402, z=0.001814)","Location(x=-67.741730, y=391.254608, z=0.001803)",27.212972517329,"Vector3D(x=10.142591, y=-6.717260, z=-0.000001)",13.416,13.426,0.5,0.751,0.899,0.975,True,15.6524991989136,lead0,1
02:59:30,True,"Location(x=-67.625809, y=391.265350, z=0.001832)","Location(x=-55.312134, y=380.937653, z=0.001803)",26.8565709673493,"Vector3D(x=9.509467, y=-7.328893, z=0.000002)",14.469,13.208,0.5,0.648,0.736,0.907,True,16.0713386535645,lead0,1
02:59:31,True,"Location(x=-56.781399, y=382.382874, z=0.001846)","Location(x=-44.884647, y=370.949799, z=0.001803)",26.754067241201,"Vector3D(x=8.997876, y=-7.879255, z=-0.000000)",14.129,14.111,0.5,0.774,0.848,0.966,True,16.4999370574951,lead0,1
02:59:32,True,"Location(x=-47.004726, y=373.281006, z=0.001842)","Location(x=-35.472534, y=360.662445, z=0.001803)",26.4119791506737,"Vector3D(x=8.362527, y=-8.335341, z=0.000003)",15.345,15.831,0.5,0.791,0.869,0.973,True,17.0944309234619,lead0,1
02:59:33,True,"Location(x=-38.204834, y=363.993439, z=0.001841)","Location(x=-27.046442, y=350.184357, z=0.001803)",26.2812950687958,"Vector3D(x=7.830423, y=-8.758886, z=-0.000002)",12.648,13.693,0.5,0.815,0.774,0.538,True,17.753885269165,lead0,1
02:59:35,True,"Location(x=-28.425394, y=352.292053, z=0.001822)","Location(x=-17.881035, y=337.033112, z=0.001803)",26.6120156511776,"Vector3D(x=7.312043, y=-9.384215, z=0.000000)",13.757,13.76,0.5,0.451,0.237,0,True,18.5477428436279,lead0,1
02:59:36,True,"Location(x=-20.353300, y=341.309418, z=0.001827)","Location(x=-10.589587, y=324.817627, z=0.001803)",26.5834172565106,"Vector3D(x=6.710932, y=-9.807590, z=0.000003)",16.914,16.914,0.5,0.466,0.249,0,True,19.1653137207031,lead0,1
02:59:37,True,"Location(x=-12.605016, y=329.059692, z=0.001832)","Location(x=-3.817489, y=311.490082, z=0.001803)",26.9865927687599,"Vector3D(x=6.069003, y=-10.426356, z=0.000002)",16.446,16.708,0.5,0.644,0.4,0,True,19.6446399688721,lead0,1
02:59:38,True,"Location(x=-6.029684, y=316.796021, z=0.001829)","Location(x=1.761618, y=298.369446, z=0.001803)",27.1142774446936,"Vector3D(x=5.322728, y=-10.889938, z=0.000001)",15.608,15.608,0.5,0.801,0.519,0.444,True,20.0060749053955,lead0,1
02:59:39,True,"Location(x=0.341740, y=302.525116, z=0.001831)","Location(x=6.959100, y=283.275391, z=0.001803)",27.1290924501285,"Vector3D(x=4.542177, y=-11.245062, z=-0.000000)",13.278,13.741,0.5,0.924,0.768,0.938,True,20.3553771972656,lead0,1
02:59:41,True,"Location(x=4.999189, y=290.015869, z=0.001843)","Location(x=10.502992, y=270.089630, z=0.001803)",26.9408613565752,"Vector3D(x=3.845716, y=-11.413120, z=0.000002)",13.808,13.807,0.5,0.859,0.741,0.963,True,20.6723690032959,lead0,1
02:59:42,True,"Location(x=9.193263, y=276.177856, z=0.001829)","Location(x=13.396467, y=255.517395, z=0.001803)",27.0448099289922,"Vector3D(x=3.117848, y=-11.681153, z=-0.000000)",14.141,14.052,0.5,0.917,0.86,0.988,True,21.0836811065674,lead0,1
02:59:43,True,"Location(x=12.629573, y=261.323883, z=0.001822)","Location(x=15.333036, y=240.124252, z=0.001803)",27.4462894265254,"Vector3D(x=2.317290, y=-12.048755, z=-0.000002)",13.594,13.597,0.5,0.914,0.867,0.989,True,21.3713130950928,lead0,1
02:59:44,True,"Location(x=14.868885, y=247.301315, z=0.001834)","Location(x=16.128822, y=225.830933, z=0.001803)",27.4748700855214,"Vector3D(x=1.495978, y=-12.190901, z=-0.000002)",17.21,17.211,0.5,0.75,0.889,0.972,True,21.5073184967041,lead0,1
02:59:45,True,"Location(x=16.120375, y=233.283066, z=0.001820)","Location(x=16.059765, y=211.724396, z=0.001802)",27.839078576176,"Vector3D(x=0.671260, y=-12.427045, z=-0.000000)",13.891,14.127,0.5,0.697,0.711,0.913,True,21.5587539672852,lead0,1
02:59:46,True,"Location(x=16.509411, y=220.583099, z=0.001809)","Location(x=15.818613, y=199.224762, z=0.001802)",28.499624848117,"Vector3D(x=0.122081, y=-12.739866, z=-0.000001)",7.17,7.174,0.5,0.818,0.795,0.963,True,21.3695068359375,lead0,1
02:59:47,True,"Location(x=16.474627, y=205.851562, z=0.001839)","Location(x=15.733337, y=184.947372, z=0.001803)",28.512238913932,"Vector3D(x=-0.137724, y=-12.745346, z=0.000001)",1.424,1.424,0.5,0.888,0.919,0.991,True,20.917329788208,lead0,1
02:59:49,True,"Location(x=16.281977, y=189.346008, z=0.001855)","Location(x=15.715903, y=169.015854, z=0.001802)",28.5551542387105,"Vector3D(x=-0.131847, y=-12.764594, z=0.000003)",-0.607,-0.606,0.5,0.786,0.916,0.982,True,20.3380336761475,lead0,1
02:59:50,True,"Location(x=16.163578, y=175.161591, z=0.001854)","Location(x=15.693981, y=155.055984, z=0.001803)",27.8250989877499,"Vector3D(x=-0.074860, y=-12.438686, z=-0.000001)",-0.732,-0.775,0.5,0.821,0.871,0.977,True,20.1110897064209,lead0,1
02:59:51,True,"Location(x=16.095955, y=161.646408, z=0.001844)","Location(x=15.660581, y=141.434998, z=0.001802)",27.2736655407946,"Vector3D(x=-0.052210, y=-12.192287, z=-0.000001)",-0.206,-0.206,0.5,0.739,0.704,0.923,True,20.2160987854004,lead0,1
02:59:52,True,"Location(x=16.034340, y=145.473465, z=0.001820)","Location(x=15.617510, y=125.054237, z=0.001802)",27.5853394446911,"Vector3D(x=-0.041097, y=-12.331661, z=-0.000002)",-0.168,-0.169,0.5,0.751,0.671,0.918,True,20.4234809875488,lead0,1
02:59:54,True,"Location(x=15.988399, y=129.895691, z=0.001840)","Location(x=15.573113, y=109.453384, z=0.001802)",27.6179585273387,"Vector3D(x=-0.036686, y=-12.346257, z=-0.000000)",0.147,0.147,0.5,0.748,0.6,0.899,True,20.4465236663818,lead0,1
02:59:55,True,"Location(x=15.937292, y=114.845459, z=0.001808)","Location(x=15.526168, y=94.515602, z=0.001802)",28.3751707941809,"Vector3D(x=-0.053412, y=-12.684703, z=-0.000000)",-0.067,0.431,0.5,0.783,0.52,0.865,True,20.3340129852295,lead0,1
02:59:56,True,"Location(x=15.884435, y=99.873856, z=0.001842)","Location(x=15.477562, y=79.831017, z=0.001802)",28.0648144573218,"Vector3D(x=-0.040322, y=-12.546009, z=-0.000001)",0.086,0.086,0.5,0.846,0.616,0.941,True,20.046968460083,lead0,1
02:59:57,True,"Location(x=15.832194, y=85.957909, z=0.001841)","Location(x=15.430573, y=66.041054, z=0.001802)",27.8308195514992,"Vector3D(x=-0.060008, y=-12.441324, z=0.000002)",0.191,0.241,0.5,0.913,0.914,0.993,True,19.9209041595459,lead0,1
02:59:58,True,"Location(x=15.755835, y=71.346588, z=0.001850)","Location(x=15.380664, y=51.322079, z=0.001802)",27.1600063216711,"Vector3D(x=-0.072173, y=-12.141375, z=-0.000002)",0.34,0.34,0.5,0.873,0.92,0.99,True,20.0280246734619,lead0,1
02:59:59,True,"Location(x=15.671792, y=57.297352, z=0.001816)","Location(x=15.332409, y=36.914997, z=0.001802)",27.1598766506965,"Vector3D(x=-0.064230, y=-12.141361, z=0.000001)",-0.564,-0.564,0.5,0.864,0.907,0.987,True,20.3851795196533,lead0,1
03:00:00,True,"Location(x=15.618380, y=44.790188, z=0.001821)","Location(x=15.289207, y=24.274387, z=0.001802)",27.613012141465,"Vector3D(x=-0.046922, y=-12.344011, z=0.000001)",-0.023,-0.023,0.5,0.919,0.955,0.996,True,20.5184421539307,lead0,1
03:00:02,True,"Location(x=15.561386, y=29.500546, z=0.001819)","Location(x=15.240920, y=9.166866, z=0.001802)",28.3763090356876,"Vector3D(x=-0.049304, y=-12.685228, z=0.000001)",0.117,0.175,0.5,0.919,0.971,0.998,True,20.3362045288086,lead0,1
03:00:03,True,"Location(x=15.503070, y=15.350490, z=0.001836)","Location(x=15.203292, y=-4.604719, z=0.001803)",28.4730356992345,"Vector3D(x=-0.054987, y=-12.728446, z=0.000002)",0.055,0.055,0.5,0.874,0.935,0.992,True,19.9574604034424,lead0,1
03:00:04,True,"Location(x=15.442232, y=0.761105, z=0.001818)","Location(x=15.166981, y=-18.838863, z=0.001802)",28.5558326493551,"Vector3D(x=-0.055607, y=-12.765457, z=-0.000002)",-0.133,-0.133,0.5,0.929,0.948,0.996,True,19.6019020080566,lead0,1
03:00:05,True,"Location(x=15.381053, y=-15.976110, z=0.001860)","Location(x=15.123699, y=-35.093967, z=0.001803)",28.1624245563432,"Vector3D(x=-0.037998, y=-12.589652, z=-0.000000)",0.283,0.306,0.5,0.863,0.848,0.979,True,19.1195888519287,lead0,1
03:00:06,True,"Location(x=15.325736, y=-31.277016, z=0.001855)","Location(x=15.083484, y=-49.169579, z=0.002020)",27.2670938366765,"Vector3D(x=-0.047904, y=-12.189367, z=-0.000001)",0.109,0.109,0.5,0.594,0.466,0.783,True,17.8942031860352,lead0,1
03:00:08,True,"Location(x=15.282957, y=-44.014702, z=0.001876)","Location(x=15.065087, y=-58.761242, z=0.001820)",26.4350614162895,"Vector3D(x=-0.027539, y=-11.817478, z=0.000003)",-1.125,-1.125,0.5,0.381,0.143,0,True,14.7481498718262,lead0,1
03:00:09,True,"Location(x=15.280297, y=-57.893246, z=0.001931)","Location(x=15.052665, y=-69.792969, z=0.001806)",23.3794639503255,"Vector3D(x=-0.009108, y=-10.451534, z=-0.000001)",2.625,2.622,0.5,0.72,0.309,0.72,True,11.9019002914429,lead0,1
03:00:10,True,"Location(x=15.220256, y=-68.377106, z=0.001908)","Location(x=15.040691, y=-79.416595, z=0.001802)",20.3302757805651,"Vector3D(x=-0.086141, y=-9.088023, z=0.000001)",1.105,1.103,0.5,0.825,0.636,0.759,True,11.0409498214722,lead0,1
03:00:11,True,"Location(x=15.134379, y=-78.665146, z=0.001859)","Location(x=15.018779, y=-90.536163, z=0.001718)",19.3608720137369,"Vector3D(x=-0.051642, y=-8.654916, z=0.000000)",-1.581,-1.58,0.5,0.754,0.716,0.93,True,11.8715801239014,lead0,1
03:00:12,True,"Location(x=15.093822, y=-88.262413, z=0.001819)","Location(x=14.981543, y=-102.513710, z=0.001736)",19.6278534991537,"Vector3D(x=-0.025990, y=-8.774383, z=-0.000002)",-0.315,-0.315,0.5,0.868,0.921,0.99,True,14.2517395019531,lead0,1
03:00:13,True,"Location(x=15.064273, y=-98.081108, z=0.001799)","Location(x=14.925970, y=-115.371346, z=0.001758)",20.7167192429845,"Vector3D(x=-0.027952, y=-9.261145, z=-0.000002)",0.047,0.047,0.5,0.913,0.959,0.996,True,17.2907905578613,lead0,1
03:00:14,True,"Location(x=15.024883, y=-109.289734, z=0.001783)","Location(x=14.853088, y=-129.149033, z=0.001986)",22.4786399764793,"Vector3D(x=-0.040775, y=-10.048752, z=-0.000001)",0.045,0.119,0.5,0.944,0.928,0.996,True,20.2106266021728,lead0,1
03:00:15,True,"Location(x=14.978455, y=-121.087631, z=0.001847)","Location(x=14.810412, y=-137.510269, z=0.001711)",23.6881028624678,"Vector3D(x=-0.037083, y=-10.589447, z=0.000002)",-0.219,-0.218,0.5,0.765,0.793,0.951,True,16.4234981536865,lead1,1
03:00:17,True,"Location(x=14.939770, y=-131.955536, z=0.001940)","Location(x=14.797341, y=-142.789581, z=0.001677)",20.0257185432005,"Vector3D(x=-0.032914, y=-8.952222, z=-0.000001)",-0.118,-0.118,0.5,0.402,0.548,0.73,True,10.834981918335,lead0,1
03:00:18,True,"Location(x=14.909854, y=-141.413956, z=0.001914)","Location(x=14.792709, y=-148.413895, z=0.001727)",16.8732583721502,"Vector3D(x=-0.019386, y=-7.542984, z=-0.000000)",-0.453,-0.452,0.5,0.585,0.654,0.856,True,7.00091886520386,lead1,1
03:00:19,True,"Location(x=14.897053, y=-149.267807, z=0.001996)","Location(x=14.793036, y=-154.033356, z=0.001694)",12.8893525643802,"Vector3D(x=-0.001803, y=-5.762046, z=-0.000002)",1.594,1.3,0.5,0.102,0.2,0,True,4.76668405532837,lead0,1
03:00:20,True,"Location(x=14.911439, y=-154.483795, z=0.001846)","Location(x=14.797735, y=-160.023285, z=0.001704)",7.61847171776633,"Vector3D(x=0.025705, y=-3.405659, z=0.001235)",-2.735,-3.459,0.5,0.097,0.162,0,True,5.54065656661987,lead0,1
03:00:21,True,"Location(x=14.934482, y=-158.159912, z=0.001699)","Location(x=14.987486, y=-165.282425, z=0.001722)",7.79527365273527,"Vector3D(x=0.014508, y=-3.484763, z=0.000261)",4.617,3.903,0.5,0.301,0.213,0,True,7.12271022796631,lead1,1
03:00:22,True,"Location(x=14.946276, y=-162.469864, z=0.001634)","Location(x=18.520514, y=-169.150543, z=0.001712)",9.10603840209942,"Vector3D(x=0.007210, y=-4.070750, z=-0.000553)",2.203,2.216,0.5,0.335,0.104,0,True,7.57671785354614,lead0,1
