time,is_openpilot_engaged,target position,currentspeed,currentVelocity,current_vehicle_angle,old_vehicle_angle,max_steer_vehicle_angle,steer_rate_limit,current_steer,old_steer,leftLaneProb,rightLaneProb,desiredPathProb,HasLead,specifyCruise,awarenessStatus,alertStatus,alertText1,alertText2,alertSound,detectionProbability,safety_procedure
15:37:27,False,"Location(x=389.181793, y=-187.630157, z=0.255402)",1.10274235561669,"Vector3D(x=0.000000, y=0.000000, z=-0.492969)",0,0,70,0.5,0,0,0,0,0,False,cruise,0,normal,,,none,detection probability less than 30,mitigation strategy
15:37:27,False,"Location(x=389.181793, y=-187.630157, z=0.184312)",2.80315333095312,"Vector3D(x=0.000000, y=0.000000, z=-1.253120)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:27,False,"Location(x=389.181793, y=-187.630157, z=-0.001651)",1.42135580310724,"Vector3D(x=-0.000001, y=-0.000000, z=-0.635402)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:27,False,"Location(x=389.181793, y=-187.630157, z=-0.023754)",0.025515685035899,"Vector3D(x=-0.000000, y=-0.000000, z=-0.011407)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:27,False,"Location(x=389.181793, y=-187.630157, z=-0.019284)",0.1856043468769,"Vector3D(x=-0.000000, y=-0.000000, z=0.082972)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:27,False,"Location(x=389.181793, y=-187.630157, z=-0.009786)",0.159290307240605,"Vector3D(x=-0.000000, y=0.000000, z=0.071209)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:27,False,"Location(x=389.181793, y=-187.630157, z=-0.004417)",0.097606350904298,"Vector3D(x=-0.000000, y=-0.000000, z=0.043634)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:27,False,"Location(x=389.181793, y=-187.630157, z=-0.001292)",0.051917532136943,"Vector3D(x=0.000000, y=0.000000, z=0.023209)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:27,False,"Location(x=389.181793, y=-187.630157, z=-0.000119)",0.031052734416386,"Vector3D(x=0.000000, y=0.000000, z=0.013882)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:28,False,"Location(x=389.181793, y=-187.630157, z=0.000399)",0.023026811750468,"Vector3D(x=0.000000, y=-0.000000, z=0.010294)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:28,False,"Location(x=389.181793, y=-187.630157, z=0.001424)",0.004981208005282,"Vector3D(x=0.000000, y=0.000000, z=0.002227)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:28,False,"Location(x=389.181793, y=-187.630157, z=0.001597)",0.003680764884049,"Vector3D(x=0.000000, y=0.000000, z=0.001645)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:28,False,"Location(x=389.181793, y=-187.630157, z=0.001614)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:28,False,"Location(x=389.181793, y=-187.630157, z=0.001614)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:28,False,"Location(x=389.181793, y=-187.630157, z=0.001614)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:28,False,"Location(x=389.181793, y=-187.630157, z=0.001614)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:28,False,"Location(x=389.181793, y=-187.630157, z=0.001614)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:28,False,"Location(x=389.181793, y=-187.630157, z=0.001614)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:28,False,"Location(x=389.181793, y=-187.630157, z=0.001614)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:29,False,"Location(x=389.181793, y=-187.630157, z=0.001614)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:29,False,"Location(x=389.181793, y=-187.630157, z=0.001614)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:29,False,"Location(x=389.181793, y=-187.630157, z=0.001614)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:29,False,"Location(x=389.181793, y=-187.630157, z=0.001614)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:29,False,"Location(x=389.181793, y=-187.630157, z=0.001614)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:29,False,"Location(x=389.181793, y=-187.630157, z=0.001614)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:37:29,False,"Location(x=389.181793, y=-187.630157, z=0.001614)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
