time,is_openpilot_engaged,target position,currentspeed,currentVelocity,current_vehicle_angle,old_vehicle_angle,max_steer_vehicle_angle,steer_rate_limit,current_steer,old_steer,leftLaneProb,rightLaneProb,desiredPathProb,HasLead,specifyCruise,awarenessStatus,alertStatus,alertText1,alertText2,alertSound,detectionProbability,safety_procedure
15:44:24,True,"Location(x=389.181793, y=-187.630157, z=0.001730)",0.001170644036344,"Vector3D(x=-0.000000, y=-0.000000, z=0.000523)",0.273,0.273,70,0.5,0,0,0.168,0.149,0.012,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:24,True,"Location(x=389.181793, y=-187.630157, z=0.001736)",0.001166005917562,"Vector3D(x=0.000000, y=0.000000, z=0.000521)",0.273,0.273,70,0.5,0,0,0.185,0.169,0.023,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:24,True,"Location(x=389.181793, y=-187.630157, z=0.001713)",0.000134407614097,"Vector3D(x=0.000000, y=-0.000000, z=-0.000060)",0.273,0.273,70,0.5,0,0,0.181,0.168,0.02,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:24,True,"Location(x=389.181793, y=-187.630157, z=0.001747)",0.000820078946127,"Vector3D(x=-0.000000, y=0.000000, z=-0.000367)",0.273,0.273,70,0.5,0,0,0.206,0.174,0.041,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:24,True,"Location(x=389.181793, y=-187.630157, z=0.001723)",0.001329602729966,"Vector3D(x=0.000000, y=-0.000000, z=0.000594)",0.273,0.273,70,0.5,0,0,0.174,0.158,0.013,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:24,True,"Location(x=389.181793, y=-187.630157, z=0.001674)",0.000960983982099,"Vector3D(x=-0.000000, y=-0.000000, z=-0.000430)",0.273,0.273,70,0.5,0,0,0.186,0.169,0.015,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:24,True,"Location(x=389.181793, y=-187.630157, z=0.001682)",0.001205437035889,"Vector3D(x=0.000000, y=0.000000, z=-0.000539)",0.273,0.273,70,0.5,0,0,0.188,0.17,0.031,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:25,True,"Location(x=389.181793, y=-187.630157, z=0.001700)",0.00131661600926,"Vector3D(x=0.000000, y=0.000000, z=-0.000589)",0.273,0.273,70,0.5,0,0,0.182,0.168,0.019,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:25,True,"Location(x=389.181793, y=-187.630157, z=0.001729)",0.002511045992702,"Vector3D(x=-0.000000, y=0.000000, z=0.001123)",0.273,0.273,70,0.5,0,0,0.181,0.166,0.021,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:25,True,"Location(x=389.181763, y=-187.625015, z=0.001712)",0.698068744274855,"Vector3D(x=-0.003206, y=0.312047, z=0.000775)",0.3,0.305,70,0.5,0,0,0.174,0.157,0.022,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:25,True,"Location(x=389.180511, y=-187.503342, z=0.001388)",3.32362711412023,"Vector3D(x=-0.015161, y=1.485714, z=0.000221)",0.667,0.709,70,0.5,-0.001,-0.001,0.25,0.217,0.15,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:25,True,"Location(x=389.178589, y=-187.305878, z=0.001339)",4.63057478269663,"Vector3D(x=-0.020226, y=2.069950, z=0.000425)",1.392,0.892,70,0.5,-0.001,-0.001,0.175,0.192,0.146,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:25,True,"Location(x=389.176971, y=-187.136826, z=0.001316)",5.12996132476043,"Vector3D(x=-0.021625, y=2.293192, z=-0.000079)",1.486,1.986,70,0.5,-0.001,-0.002,0.2,0.247,0.031,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:25,True,"Location(x=389.173615, y=-186.806885, z=0.001462)",5.40465683497471,"Vector3D(x=-0.023993, y=2.415975, z=0.000440)",0.334,0.334,70,0.5,0,0,0.128,0.195,0.096,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:25,True,"Location(x=389.171509, y=-186.601349, z=0.001593)",5.34943120997678,"Vector3D(x=-0.023101, y=2.391294, z=0.000940)",0.118,0.118,70,0.5,0,0,0.174,0.198,0.148,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:25,True,"Location(x=389.169128, y=-186.368195, z=0.001698)",5.21230219595861,"Vector3D(x=-0.023762, y=2.329983, z=0.000352)",-0.616,-0.23,70,0.5,0.001,0,0.154,0.164,0.09,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:25,True,"Location(x=389.167450, y=-186.206650, z=0.001691)",5.11547837883574,"Vector3D(x=-0.023994, y=2.286694, z=-0.000975)",-0.88,-0.626,70,0.5,0.001,0.001,0.16,0.164,0.078,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:26,True,"Location(x=389.164398, y=-185.923233, z=0.001713)",5.00451673747231,"Vector3D(x=-0.024116, y=2.237085, z=0.001276)",-1.046,-0.855,70,0.5,0.001,0.001,0.153,0.165,0.058,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:26,True,"Location(x=389.161865, y=-185.699356, z=0.001706)",5.00746840170904,"Vector3D(x=-0.024560, y=2.238400, z=-0.000195)",-1.042,-1.037,70,0.5,0.001,0.001,0.162,0.173,0.086,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:26,True,"Location(x=389.159607, y=-185.483856, z=0.001724)",5.09984977363105,"Vector3D(x=-0.025223, y=2.279693, z=0.000870)",-1.075,-1.075,70,0.5,0.001,0.001,0.169,0.18,0.086,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:26,True,"Location(x=389.156250, y=-185.167648, z=0.001683)",5.34877049896585,"Vector3D(x=-0.026457, y=2.390964, z=0.000012)",-0.577,-1.047,70,0.5,0.001,0.001,0.142,0.172,0.044,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:44:26,True,"Location(x=389.153625, y=-184.940109, z=0.001657)",5.57459086510032,"Vector3D(x=-0.027764, y=2.491906, z=-0.000821)",-1.038,-1.047,70,0.5,0.001,0.001,0.154,0.183,0.067,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
