time,is_openpilot_engaged,target position,LeadingVPosition,currentspeed,currentVelocity,current_Steer,old_Steer,steer_rate_limit,leftLaneProb,rightLaneProb,desiredPathProb,HasLead,DistanceToLead,specifyCruise,awarenessStatus
03:14:16,True,"Location(x=-514.903870, y=249.410812, z=0.001764)","Location(x=-480.246399, y=351.912292, z=0.001833)",26.9655683595331,"Vector3D(x=0.552518, y=12.041999, z=-0.000001)",12.833,12.833,0.5,0.941,0.844,0.991,False,108.202102661133,cruise,1
03:14:17,True,"Location(x=-513.946533, y=262.485718, z=0.001757)","Location(x=-472.513580, y=362.248077, z=0.001833)",29.3239525627497,"Vector3D(x=1.398023, y=13.034198, z=-0.000002)",17.103,17.103,0.5,0.855,0.739,0.962,False,108.024154663086,cruise,1
03:14:18,True,"Location(x=-511.563080, y=278.429138, z=0.001776)","Location(x=-462.947144, y=373.319275, z=0.001833)",31.5747942824412,"Vector3D(x=2.696270, y=13.855260, z=0.000002)",17.857,17.893,0.5,0.801,0.846,0.969,False,106.619163513184,cruise,1
03:14:19,True,"Location(x=-507.893921, y=293.824341, z=0.001778)","Location(x=-453.412811, y=382.874207, z=0.001833)",33.3672841184619,"Vector3D(x=4.085338, y=14.346134, z=-0.000002)",16.353,16.353,0.5,0.823,0.799,0.964,False,104.393821716309,cruise,1
03:14:21,True,"Location(x=-502.346710, y=310.539856, z=0.001790)","Location(x=-442.638306, y=392.240967, z=0.001833)",34.9154277576972,"Vector3D(x=5.588783, y=14.573705, z=-0.000002)",16.649,16.657,0.5,0.797,0.824,0.964,False,101.193702697754,cruise,1
03:14:22,True,"Location(x=-495.017365, y=327.334412, z=0.001796)","Location(x=-431.211060, y=400.799255, z=0.001833)",36.1673291178342,"Vector3D(x=7.175674, y=14.488647, z=-0.000002)",16.82,16.698,0.5,0.815,0.924,0.986,False,97.3053359985352,cruise,1
03:14:23,True,"Location(x=-485.819702, y=343.870972, z=0.001804)","Location(x=-419.166077, y=408.514984, z=0.001833)",37.1071090220673,"Vector3D(x=8.786175, y=14.070394, z=-0.000001)",17.008,17.012,0.5,0.919,0.969,0.997,False,92.8523254394531,cruise,1
03:14:24,True,"Location(x=-473.810211, y=360.979126, z=0.001812)","Location(x=-405.551178, y=415.838928, z=0.001833)",37.785940418711,"Vector3D(x=10.480457, y=13.247373, z=0.000001)",17.716,17.536,0.5,0.948,0.981,0.999,False,87.5722198486328,cruise,1
03:14:25,True,"Location(x=-460.546173, y=376.102325, z=0.001820)","Location(x=-392.133270, y=421.772949, z=0.001833)",38.1564499197683,"Vector3D(x=11.889974, y=12.230474, z=-0.000001)",15.847,15.705,0.5,0.952,0.959,0.998,False,82.2564926147461,cruise,1
03:14:26,True,"Location(x=-446.643280, y=389.133392, z=0.001826)","Location(x=-379.127563, y=426.425110, z=0.001833)",38.2741235453692,"Vector3D(x=13.060842, y=11.052952, z=-0.000002)",17.268,17.377,0.5,0.93,0.982,0.999,False,77.1300506591797,cruise,1
03:14:28,True,"Location(x=-430.655304, y=401.354065, z=0.001832)","Location(x=-365.079926, y=430.326080, z=0.001833)",38.1978030304416,"Vector3D(x=14.083263, y=9.656534, z=-0.000000)",15.811,15.817,0.5,0.903,0.922,0.992,False,71.6903610229492,cruise,1
03:14:29,True,"Location(x=-414.410583, y=411.426514, z=0.001837)","Location(x=-351.442841, y=433.061554, z=0.001833)",37.9523732463459,"Vector3D(x=14.850828, y=8.203955, z=0.000001)",16.642,16.641,0.5,0.959,0.965,0.999,False,66.5808639526367,cruise,1
03:14:30,True,"Location(x=-394.697571, y=420.951019, z=0.001841)","Location(x=-335.480743, y=435.005463, z=0.001833)",37.4933033454089,"Vector3D(x=15.485631, y=6.412927, z=-0.000000)",16.18,16.175,0.5,0.961,0.966,0.999,True,60.8618087768555,cruise,1
03:14:31,True,"Location(x=-378.793823, y=426.770233, z=0.001841)","Location(x=-322.907532, y=435.608856, z=0.001833)",37.0819433575188,"Vector3D(x=15.805215, y=4.999491, z=-0.000001)",16.254,16.254,0.5,0.941,0.95,0.997,True,56.5809059143066,cruise,1
03:14:32,True,"Location(x=-359.363007, y=431.856873, z=0.001836)","Location(x=-307.832672, y=435.457184, z=0.001833)",36.805101803121,"Vector3D(x=16.118162, y=3.304053, z=0.000002)",16.777,16.775,0.5,0.952,0.969,0.999,True,51.6559562683105,cruise,1
03:14:34,True,"Location(x=-339.393616, y=434.922699, z=0.001839)","Location(x=-292.539276, y=435.271057, z=0.001833)",36.4278672479015,"Vector3D(x=16.205524, y=1.603746, z=0.000001)",16.194,16.192,0.5,0.818,0.92,0.985,True,46.8556327819824,lead0,1
03:14:35,True,"Location(x=-319.381561, y=435.968964, z=0.001821)","Location(x=-277.286743, y=435.273041, z=0.001833)",36.5080805027614,"Vector3D(x=16.319319, y=0.200081, z=0.000003)",7.602,7.603,0.5,0.909,0.983,0.998,True,42.1005706787109,lead0,1
03:14:36,True,"Location(x=-300.734131, y=435.924377, z=0.001847)","Location(x=-263.165710, y=435.291138, z=0.001833)",36.4191407258073,"Vector3D(x=16.279819, y=-0.177369, z=-0.000001)",0.602,0.879,0.5,0.884,0.974,0.997,True,37.5737571716309,lead0,1
03:14:37,True,"Location(x=-282.634735, y=435.724457, z=0.001830)","Location(x=-249.407333, y=435.290588, z=0.001833)",36.5426027819761,"Vector3D(x=16.335320, y=-0.146682, z=0.000001)",-1.376,-1.376,0.5,0.93,0.976,0.998,True,33.2302322387695,lead0,1
03:14:38,True,"Location(x=-265.744537, y=435.621643, z=0.001844)","Location(x=-236.426544, y=435.281708, z=0.001833)",35.7289769013203,"Vector3D(x=15.972163, y=-0.054258, z=-0.000001)",-0.939,-0.938,0.5,0.888,0.97,0.997,True,29.3199634552002,lead0,1
03:14:39,True,"Location(x=-247.654297, y=435.588043, z=0.001850)","Location(x=-222.305466, y=435.265533, z=0.001833)",35.2031285467824,"Vector3D(x=15.737170, y=-0.017988, z=-0.000000)",0.437,0.267,0.5,0.807,0.965,0.993,True,25.3508815765381,lead0,1
03:14:40,True,"Location(x=-230.061661, y=435.551910, z=0.001840)","Location(x=-208.388992, y=435.243103, z=0.001833)",34.8896746671215,"Vector3D(x=15.596980, y=-0.048115, z=-0.000002)",-0.007,0.11,0.5,0.922,0.979,0.998,True,21.6748676300049,lead0,1
03:14:42,True,"Location(x=-212.511032, y=435.499573, z=0.001892)","Location(x=-194.277756, y=435.173309, z=0.001833)",33.614878051672,"Vector3D(x=15.027043, y=-0.061740, z=-0.000001)",1.067,1.067,0.5,0.805,0.755,0.952,True,18.2361946105957,lead0,1
03:14:43,True,"Location(x=-194.721848, y=435.315552, z=0.001881)","Location(x=-179.180954, y=434.703400, z=0.001833)",31.7369971429876,"Vector3D(x=14.184144, y=-0.316902, z=-0.000002)",7.735,7.735,0.5,0.701,0.702,0.911,True,15.5529451370239,lead0,1
03:14:44,True,"Location(x=-177.895737, y=434.496094, z=0.001857)","Location(x=-164.239914, y=433.026947, z=0.001833)",30.5085781226572,"Vector3D(x=13.591230, y=-1.134908, z=0.000001)",13.983,13.976,0.5,0.704,0.745,0.925,True,13.7346229553223,lead0,1
03:14:45,True,"Location(x=-163.423294, y=432.788940, z=0.001859)","Location(x=-151.045654, y=430.458466, z=0.001833)",29.5506917842223,"Vector3D(x=13.049414, y=-2.055563, z=0.000000)",15.05,15.045,0.5,0.715,0.802,0.944,True,12.5951204299927,lead0,1
03:14:46,True,"Location(x=-148.579712, y=429.893463, z=0.001900)","Location(x=-136.902664, y=426.692047, z=0.001833)",27.4574103539581,"Vector3D(x=11.942799, y=-2.834414, z=0.000000)",16.254,16.209,0.5,0.749,0.915,0.979,True,12.1079521179199,lead0,1
03:14:47,True,"Location(x=-135.283447, y=426.262329, z=0.001853)","Location(x=-123.491814, y=422.157990, z=0.001833)",26.6592576755027,"Vector3D(x=11.380254, y=-3.538676, z=0.000000)",14.11,14.102,0.5,0.748,0.873,0.955,True,12.485520362854,lead0,1
03:14:48,True,"Location(x=-122.988884, y=422.049469, z=0.001847)","Location(x=-111.225380, y=417.136292, z=0.001833)",26.0938208026518,"Vector3D(x=10.920394, y=-4.100773, z=0.000003)",14.166,14.162,0.5,0.805,0.877,0.976,True,13.1546869277954,lead0,1
03:14:50,True,"Location(x=-111.183929, y=417.204681, z=0.001837)","Location(x=-98.550568, y=410.987885, z=0.001833)",25.784246251485,"Vector3D(x=10.520621, y=-4.709390, z=0.000002)",15.646,15.646,0.5,0.739,0.893,0.972,True,14.0801420211792,lead0,1
03:14:51,True,"Location(x=-98.224655, y=410.889160, z=0.001831)","Location(x=-85.165314, y=403.315918, z=0.001833)",25.9892867351475,"Vector3D(x=10.260160, y=-5.450909, z=-0.000001)",13.378,13.378,0.5,0.817,0.879,0.978,True,15.0963697433472,lead0,1
03:14:52,True,"Location(x=-87.118439, y=404.587616, z=0.001828)","Location(x=-73.782639, y=395.724213, z=0.001833)",25.8825856378854,"Vector3D(x=9.880880, y=-6.020416, z=-0.000004)",14.207,14.207,0.5,0.786,0.92,0.983,True,16.0126037597656,lead0,1
03:14:53,True,"Location(x=-75.734238, y=397.148041, z=0.001812)","Location(x=-62.370262, y=386.985962, z=0.001833)",26.6001705636923,"Vector3D(x=9.727224, y=-6.839928, z=0.000001)",14.153,13.295,0.5,0.776,0.894,0.976,True,16.7887954711914,lead0,1
03:14:54,True,"Location(x=-62.834316, y=387.431122, z=0.001811)","Location(x=-49.957058, y=375.974945, z=0.001833)",27.374399223983,"Vector3D(x=9.505989, y=-7.706549, z=-0.000001)",13.463,13.463,0.5,0.69,0.823,0.945,True,17.235652923584,lead0,1
03:14:56,True,"Location(x=-51.951694, y=378.012573, z=0.001820)","Location(x=-39.904053, y=365.670349, z=0.001833)",27.9932885702997,"Vector3D(x=9.166981, y=-8.518752, z=0.000000)",13.899,13.905,0.5,0.796,0.847,0.969,True,17.2474975585938,lead0,1
03:14:57,True,"Location(x=-41.632732, y=367.765411, z=0.001865)","Location(x=-30.439814, y=354.570160, z=0.001833)",27.1117992931954,"Vector3D(x=8.286409, y=-8.844815, z=0.000001)",15.531,15.521,0.5,0.768,0.862,0.968,True,17.3030662536621,lead0,1
03:14:58,True,"Location(x=-33.207005, y=358.212830, z=0.001826)","Location(x=-22.469763, y=344.200500, z=0.001833)",27.046266447312,"Vector3D(x=7.704541, y=-9.318053, z=-0.000001)",12.583,12.587,0.5,0.463,0.288,0,True,17.6531505584717,lead0,1
03:14:59,True,"Location(x=-23.814690, y=346.286072, z=0.001834)","Location(x=-12.387333, y=332.604645, z=0.001834)",27.5107738446004,"Vector3D(x=7.444540, y=-9.789248, z=0.000002)",6.749,3.789,0.5,0.02,0.047,0,True,17.8259906768799,lead0,1
03:15:00,True,"Location(x=-15.404683, y=334.917816, z=0.001811)","Location(x=-2.011376, y=322.954407, z=0.001833)",27.954317001966,"Vector3D(x=7.303088, y=-10.140604, z=0.000001)",6.181,1.756,0.5,0.008,0.018,0,False,17.9583911895752,cruise,1
03:15:01,True,"Location(x=-7.771101, y=324.085754, z=0.001710)","Location(x=7.267785, y=314.898376, z=0.002042)",31.2869195187249,"Vector3D(x=7.813905, y=-11.600196, z=-0.000000)",15.759,14.974,0.5,0.142,0.103,0,False,17.6231670379639,cruise,1
03:15:02,True,"Location(x=1.394535, y=308.568359, z=0.001734)","Location(x=16.042650, y=307.174377, z=0.001885)",35.3105238522568,"Vector3D(x=6.964004, y=-14.165977, z=-0.000000)",28.9,30.391,0.5,0.713,0.14,0,False,14.7142944335938,cruise,1
03:15:04,True,"Location(x=7.408940, y=291.358185, z=-0.002970)","Location(x=23.837250, y=299.862701, z=0.001837)",32.1265237255573,"Vector3D(x=2.770908, y=-14.091941, z=0.032706)",19.183,27.633,0.5,0.442,0.011,0,False,18.4990863800049,cruise,1
03:15:05,True,"Location(x=10.124759, y=273.953888, z=0.001717)","Location(x=31.010553, y=292.635193, z=0.001837)",36.3446687335688,"Vector3D(x=2.376746, y=-16.072714, z=0.000007)",-4.716,-4.727,0.5,0.328,0.441,0.08,False,28.021556854248,cruise,1
03:15:06,True,"Location(x=13.083718, y=255.254333, z=0.001731)","Location(x=37.844055, y=285.500214, z=0.001837)",39.6937306072892,"Vector3D(x=2.760090, y=-17.528683, z=-0.000001)",10.031,10.035,0.5,0.835,0.95,0.992,False,39.0882034301758,cruise,1
