time,is_openpilot_engaged,target position,currentspeed,currentVelocity,current_vehicle_angle,old_vehicle_angle,max_steer_vehicle_angle,steer_rate_limit,current_steer,old_steer,leftLaneProb,rightLaneProb,desiredPathProb,HasLead,specifyCruise,awarenessStatus,alertStatus,alertText1,alertText2,alertSound,detectionProbability,safety_procedure
15:32:35,False,"Location(x=389.181793, y=-187.630157, z=0.254267)",1.12255795955181,"Vector3D(x=0.000000, y=0.000000, z=-0.501827)",0,0,70,0.5,0,0,0,0,0,False,cruise,0,normal,,,none,detection probability less than 30,mitigation strategy
15:32:36,False,"Location(x=389.181793, y=-187.630157, z=0.177029)",2.9104426693821,"Vector3D(x=0.000000, y=0.000000, z=-1.301082)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:32:36,False,"Location(x=389.181793, y=-187.630157, z=0.010990)",1.95742276567657,"Vector3D(x=-0.000001, y=-0.000000, z=-0.875045)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:32:36,False,"Location(x=389.181793, y=-187.630157, z=-0.021994)",0.285451275611312,"Vector3D(x=-0.000000, y=0.000000, z=-0.127608)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:32:36,False,"Location(x=389.181793, y=-187.630157, z=-0.020627)",0.170292915042156,"Vector3D(x=-0.000000, y=0.000000, z=0.076128)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:32:36,False,"Location(x=389.181793, y=-187.630157, z=-0.012271)",0.180298032713445,"Vector3D(x=0.000000, y=-0.000000, z=0.080600)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:32:36,False,"Location(x=389.181793, y=-187.630157, z=-0.004114)",0.094505331588384,"Vector3D(x=0.000000, y=-0.000000, z=0.042248)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:32:36,False,"Location(x=389.181793, y=-187.630157, z=-0.001226)",0.047725073625263,"Vector3D(x=0.000000, y=-0.000000, z=0.021335)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:32:36,False,"Location(x=389.181793, y=-187.630157, z=0.000231)",0.026976220586567,"Vector3D(x=0.000000, y=-0.000000, z=0.012059)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:32:36,False,"Location(x=389.181793, y=-187.630157, z=0.000888)",0.013938354801506,"Vector3D(x=-0.000000, y=-0.000000, z=0.006231)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:32:36,False,"Location(x=389.181793, y=-187.630157, z=0.001332)",0.00982119553333,"Vector3D(x=-0.000000, y=-0.000000, z=0.004390)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:32:37,False,"Location(x=389.181793, y=-187.630157, z=0.001409)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:32:37,False,"Location(x=389.181793, y=-187.630157, z=0.001409)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:32:37,False,"Location(x=389.181793, y=-187.630157, z=0.001409)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:32:37,False,"Location(x=389.181793, y=-187.630157, z=0.001409)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:32:37,False,"Location(x=389.181793, y=-187.630157, z=0.001409)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
