time,is_openpilot_engaged,target position,currentspeed,currentVelocity,current_vehicle_angle,old_vehicle_angle,max_steer_vehicle_angle,steer_rate_limit,current_steer,old_steer,leftLaneProb,rightLaneProb,desiredPathProb,HasLead,specifyCruise,awarenessStatus,alertStatus,alertText1,alertText2,alertSound,detectionProbability,safety_procedure
15:48:51,False,"Location(x=389.181793, y=-187.630157, z=0.001350)",0.008752293609407,"Vector3D(x=0.000000, y=0.000000, z=0.003913)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:51,False,"Location(x=389.181793, y=-187.630157, z=0.001595)",0.004712709103449,"Vector3D(x=-0.000000, y=0.000000, z=0.002107)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:51,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:51,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:51,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:51,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:52,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:52,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:52,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:52,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:52,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:52,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:52,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:52,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:52,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:52,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:53,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:53,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:53,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:53,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:53,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:53,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:53,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:53,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:53,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:53,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:54,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:54,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:54,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:54,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:54,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:54,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:54,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:54,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:54,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:54,False,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:55,True,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0,0,0,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:55,True,"Location(x=389.181793, y=-187.630157, z=0.001627)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0,0,70,0.5,0,0,0.195,0.161,0.004,False,cruise,1,normal,,,none,detection probability less than 30,mitigation strategy
15:48:55,True,"Location(x=389.181793, y=-187.630157, z=0.001433)",0.003352491051535,"Vector3D(x=-0.000000, y=0.000000, z=-0.001499)",0.19,0.19,70,0.5,0,0,0.158,0.144,0,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:55,True,"Location(x=389.181793, y=-187.630157, z=0.001472)",0.00076591326137,"Vector3D(x=-0.000000, y=-0.000000, z=0.000342)",0.19,0.19,70,0.5,0,0,0.167,0.154,0,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:55,True,"Location(x=389.181793, y=-187.630157, z=0.001574)",0.001833053607953,"Vector3D(x=-0.000000, y=-0.000000, z=0.000819)",0.19,0.19,70,0.5,0,0,0.183,0.167,0,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:55,True,"Location(x=389.181793, y=-187.630157, z=0.001691)",0.002306606606782,"Vector3D(x=-0.000000, y=0.000000, z=0.001031)",0.19,0.19,70,0.5,0,0,0.198,0.165,0.008,False,cruise,1,normal,,,chimeEngage,detection probability less than 30,mitigation strategy
15:48:55,True,"Location(x=389.181793, y=-187.630157, z=0.001672)",0.000410647606634,"Vector3D(x=0.000000, y=0.000000, z=-0.000184)",0.19,0.19,70,0.5,0,0,0.161,0.149,0,False,cruise,1,normal,,,chimeEngage,detection probability less than 30,mitigation strategy
15:48:55,True,"Location(x=389.181793, y=-187.630157, z=0.001725)",0.001138524673454,"Vector3D(x=-0.000000, y=-0.000000, z=0.000509)",0.19,0.19,70,0.5,0,0,0.198,0.168,0.008,False,cruise,1,normal,,,chimeEngage,detection probability less than 30,mitigation strategy
15:48:55,True,"Location(x=389.181793, y=-187.630157, z=0.001713)",0.00098825122573,"Vector3D(x=0.000000, y=0.000000, z=0.000442)",0.19,0.19,70,0.5,0,0,0.182,0.165,0,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:55,True,"Location(x=389.181793, y=-187.630157, z=0.001671)",0.001193452923748,"Vector3D(x=-0.000000, y=-0.000000, z=-0.000534)",0.19,0.19,70,0.5,0,0,0.198,0.165,0.015,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:56,True,"Location(x=389.181793, y=-187.630157, z=0.001687)",0.002293297882858,"Vector3D(x=0.000000, y=-0.000000, z=-0.001025)",0.19,0.19,70,0.5,0,0,0.165,0.15,0,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:56,True,"Location(x=389.181793, y=-187.630157, z=0.001742)",0.001866684007023,"Vector3D(x=0.000000, y=0.000000, z=0.000834)",0.19,0.19,70,0.5,0,0,0.178,0.164,0.003,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:56,True,"Location(x=389.181793, y=-187.630157, z=0.001687)",0.000269881448339,"Vector3D(x=0.000000, y=0.000000, z=-0.000121)",0.19,0.19,70,0.5,0,0,0.194,0.178,0.013,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:56,True,"Location(x=389.181793, y=-187.630157, z=0.001723)",0.002569826397387,"Vector3D(x=-0.000000, y=-0.000000, z=0.001149)",0.19,0.19,70,0.5,0,0,0.175,0.162,0,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:56,True,"Location(x=389.181793, y=-187.630157, z=0.001697)",0.000220264147702,"Vector3D(x=0.000000, y=0.000000, z=-0.000098)",0.19,0.19,70,0.5,0,0,0.171,0.157,0.001,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:56,True,"Location(x=389.181793, y=-187.630157, z=0.001734)",0.000312843076279,"Vector3D(x=0.000000, y=0.000000, z=0.000140)",0.19,0.19,70,0.5,0,0,0.177,0.165,0,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:56,True,"Location(x=389.181793, y=-187.630157, z=0.001753)",0.002441030536021,"Vector3D(x=0.000000, y=0.000000, z=0.001091)",0.19,0.19,70,0.5,0,0,0.178,0.162,0,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:56,True,"Location(x=389.181793, y=-187.630157, z=0.001741)",0.003205034173395,"Vector3D(x=0.000000, y=-0.000000, z=0.001433)",0.19,0.19,70,0.5,0,0,0.175,0.165,0,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:56,True,"Location(x=389.181793, y=-187.630157, z=0.001690)",0,"Vector3D(x=0.000000, y=0.000000, z=0.000000)",0.19,0.19,70,0.5,0,0,0.162,0.151,0,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:56,True,"Location(x=389.181793, y=-187.630157, z=0.001667)",0.001286723468318,"Vector3D(x=-0.000000, y=0.000000, z=0.000575)",0.189,0.189,70,0.5,0,0,0.179,0.166,0.005,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:57,True,"Location(x=389.181763, y=-187.625275, z=0.001660)",0.680515990796141,"Vector3D(x=-0.003141, y=0.304197, z=0.001523)",0.189,0.189,70,0.5,0,0,0.182,0.165,0.011,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:57,True,"Location(x=389.181122, y=-187.562714, z=0.001464)",2.54658555701262,"Vector3D(x=-0.011749, y=1.138363, z=0.000855)",0.354,0.373,70,0.5,0,0,0.194,0.196,0.013,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:57,True,"Location(x=389.178986, y=-187.351654, z=0.001301)",4.43426078461919,"Vector3D(x=-0.019902, y=1.982189, z=0.000806)",1.191,1.259,70,0.5,-0.001,-0.001,0.173,0.188,0.069,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:57,True,"Location(x=389.177063, y=-187.143921, z=0.001345)",5.13176066442766,"Vector3D(x=-0.022248, y=2.293990, z=0.001462)",-0.125,-0.122,70,0.5,0,0,0.239,0.24,0.212,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:57,True,"Location(x=389.174011, y=-186.834824, z=0.001439)",5.4144084728142,"Vector3D(x=-0.023639, y=2.420338, z=-0.000411)",0.81,0.827,70,0.5,-0.001,-0.001,0.135,0.228,0.088,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:57,True,"Location(x=389.172455, y=-186.687012, z=0.001531)",5.40198269719078,"Vector3D(x=-0.023675, y=2.414782, z=-0.000060)",0.375,0.375,70,0.5,0,0,0.162,0.204,0.132,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:57,True,"Location(x=389.169922, y=-186.429291, z=0.001671)",5.29791302460817,"Vector3D(x=-0.023648, y=2.368257, z=0.000133)",-0.04,-0.04,70,0.5,0,0,0.171,0.192,0.133,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:57,True,"Location(x=389.167542, y=-186.199631, z=0.001699)",5.18805512141503,"Vector3D(x=-0.024028, y=2.319140, z=0.000768)",-0.457,-0.376,70,0.5,0,0,0.191,0.179,0.123,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:57,True,"Location(x=389.165222, y=-185.972305, z=0.001706)",5.12679898733789,"Vector3D(x=-0.024415, y=2.291750, z=0.000895)",-0.786,-0.782,70,0.5,0.001,0.001,0.161,0.159,0.094,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:57,True,"Location(x=389.162750, y=-185.733505, z=0.001736)",5.13812211134515,"Vector3D(x=-0.024925, y=2.296807, z=0.000272)",-0.969,-0.941,70,0.5,0.001,0.001,0.155,0.16,0.055,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:58,True,"Location(x=389.160217, y=-185.499191, z=0.001692)",5.23003299442936,"Vector3D(x=-0.025709, y=2.337889, z=-0.000039)",-1.129,-0.936,70,0.5,0.001,0.001,0.145,0.16,0.052,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:58,True,"Location(x=389.157684, y=-185.260468, z=0.001672)",5.38473996343511,"Vector3D(x=-0.026897, y=2.407040, z=-0.000183)",-1.097,-1.1,70,0.5,0.001,0.001,0.149,0.17,0.066,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:58,True,"Location(x=389.155029, y=-185.022003, z=0.001681)",5.58245120934335,"Vector3D(x=-0.028248, y=2.495415, z=-0.000020)",-1.155,-1.163,70,0.5,0.001,0.001,0.155,0.176,0.074,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:58,True,"Location(x=389.152191, y=-184.768234, z=0.001659)",5.81389064439449,"Vector3D(x=-0.029727, y=2.598867, z=0.000951)",-1.221,-1.221,70,0.5,0.001,0.001,0.137,0.165,0.053,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:58,True,"Location(x=389.148163, y=-184.415421, z=0.001666)",6.15008383152637,"Vector3D(x=-0.032081, y=2.749142, z=0.000508)",-1.299,-1.317,70,0.5,0.001,0.001,0.149,0.177,0.081,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:58,True,"Location(x=389.145996, y=-184.231522, z=0.001680)",6.32427527446053,"Vector3D(x=-0.033277, y=2.827003, z=0.000253)",-1.429,-1.438,70,0.5,0.001,0.001,0.147,0.175,0.08,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:58,True,"Location(x=389.142731, y=-183.943008, z=0.001640)",6.58776973770334,"Vector3D(x=-0.035403, y=2.944779, z=0.001135)",-1.483,-1.514,70,0.5,0.001,0.001,0.134,0.152,0.061,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:58,True,"Location(x=389.139130, y=-183.635071, z=0.001648)",6.85960953267639,"Vector3D(x=-0.037251, y=3.066288, z=-0.000412)",-1.537,-1.55,70,0.5,0.001,0.001,0.162,0.16,0.083,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:58,True,"Location(x=389.135406, y=-183.324783, z=0.001626)",7.11827891246939,"Vector3D(x=-0.039273, y=3.181908, z=0.000874)",-1.679,-1.69,70,0.5,0.002,0.002,0.15,0.161,0.074,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:58,True,"Location(x=389.131317, y=-182.998505, z=0.001622)",7.36634391833997,"Vector3D(x=-0.041316, y=3.292786, z=0.000743)",-1.835,-1.847,70,0.5,0.002,0.002,0.155,0.154,0.075,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:59,True,"Location(x=389.128113, y=-182.746399, z=0.001608)",7.54548113612944,"Vector3D(x=-0.043380, y=3.372847, z=0.000401)",-1.915,-1.928,70,0.5,0.002,0.002,0.161,0.158,0.072,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:59,True,"Location(x=389.121216, y=-182.204193, z=0.001657)",7.90201134796376,"Vector3D(x=-0.046466, y=3.532204, z=0.000215)",-1.795,-1.806,70,0.5,0.002,0.002,0.157,0.15,0.063,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:59,True,"Location(x=389.116669, y=-181.852905, z=0.001630)",8.11675575886298,"Vector3D(x=-0.048389, y=3.628186, z=-0.000667)",-2.04,-2.059,70,0.5,0.002,0.002,0.158,0.15,0.054,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:59,True,"Location(x=389.111816, y=-181.484741, z=0.001610)",8.33078869837981,"Vector3D(x=-0.051010, y=3.723840, z=-0.000361)",-1.855,-1.872,70,0.5,0.002,0.002,0.163,0.166,0.042,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:59,True,"Location(x=389.106659, y=-181.110229, z=0.001616)",8.53987127221676,"Vector3D(x=-0.053732, y=3.817280, z=0.000051)",-2.071,-2.071,70,0.5,0.002,0.002,0.121,0.14,0.006,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:59,True,"Location(x=389.101715, y=-180.751740, z=0.001668)",8.73830050262268,"Vector3D(x=-0.056405, y=3.905956, z=0.000888)",-2.194,-2.21,70,0.5,0.002,0.002,0.128,0.144,0.011,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:59,True,"Location(x=389.095612, y=-180.329620, z=0.001623)",8.97239995562969,"Vector3D(x=-0.059187, y=4.010578, z=-0.001119)",-2.137,-2.144,70,0.5,0.002,0.002,0.132,0.15,0.012,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:59,True,"Location(x=389.089691, y=-179.929276, z=0.001632)",9.19065074635341,"Vector3D(x=-0.061721, y=4.108118, z=0.000353)",-2.188,-2.129,70,0.5,0.002,0.002,0.175,0.188,0.022,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
15:48:59,True,"Location(x=389.083618, y=-179.524384, z=0.001638)",9.40772371627195,"Vector3D(x=-0.064092, y=4.205133, z=-0.000227)",-1.898,-1.91,70,0.5,0.002,0.002,0.166,0.184,0,False,cruise,1,userPrompt,WARNING: This branch is not tested,Always keep hands on wheel and eyes on road,none,detection probability less than 30,mitigation strategy
