time,is_openpilot_engaged,target position,LeadingVPosition,currentspeed,currentVelocity,current_Steer,old_Steer,steer_rate_limit,leftLaneProb,rightLaneProb,desiredPathProb,HasLead,DistanceToLead,specifyCruise,awarenessStatus
03:38:26,True,"Location(x=-450.396423, y=385.916718, z=0.001825)","Location(x=-372.753082, y=428.331787, z=0.001796)",38.5708238935612,"Vector3D(x=12.831417, y=11.518007, z=-0.000000)",17.189,16.701,0.5,0.947,0.985,0.999,False,88.4733123779297,cruise,1
03:38:27,True,"Location(x=-435.887360, y=397.724335, z=0.001831)","Location(x=-359.696411, y=431.524292, z=0.001796)",38.5380021317765,"Vector3D(x=13.898866, y=10.179662, z=-0.000001)",16.507,16.507,0.5,0.971,0.993,1,False,83.3516464233398,cruise,1
03:38:28,True,"Location(x=-419.230377, y=408.738190, z=0.001836)","Location(x=-345.506042, y=433.938782, z=0.001796)",38.327745344389,"Vector3D(x=14.754736, y=8.710451, z=-0.000001)",16.558,16.561,0.5,0.98,0.99,1,False,77.9124298095703,cruise,1
03:38:29,True,"Location(x=-402.395020, y=417.629333, z=0.001840)","Location(x=-331.920105, y=435.256012, z=0.001796)",37.9687759936773,"Vector3D(x=15.372216, y=7.196930, z=0.000000)",17.05,17.048,0.5,0.961,0.984,0.999,False,72.8876419067383,cruise,1
03:38:31,True,"Location(x=-383.900696, y=425.162689, z=0.001843)","Location(x=-317.070740, y=435.622406, z=0.001796)",37.4594960839317,"Vector3D(x=15.820475, y=5.489680, z=0.000001)",16.851,16.851,0.5,0.952,0.966,0.998,True,67.6435394287109,cruise,1
03:38:32,True,"Location(x=-366.148010, y=430.397522, z=0.001836)","Location(x=-303.311096, y=435.367767, z=0.001796)",37.1531744972287,"Vector3D(x=16.145834, y=3.894679, z=-0.000000)",16.914,16.913,0.5,0.939,0.958,0.997,True,63.0331764221191,cruise,1
03:38:33,True,"Location(x=-348.208496, y=433.856445, z=0.001836)","Location(x=-289.631836, y=435.255432, z=0.001796)",36.9071430929527,"Vector3D(x=16.335205, y=2.318655, z=0.000001)",17.479,17.477,0.5,0.905,0.961,0.996,True,58.5933647155762,cruise,1
03:38:34,True,"Location(x=-329.619904, y=435.621704, z=0.001824)","Location(x=-275.572113, y=435.263885, z=0.001796)",36.8230904278714,"Vector3D(x=16.441061, y=0.817385, z=-0.000002)",13.092,13.093,0.5,0.927,0.951,0.996,True,54.0489730834961,lead0,1
03:38:35,True,"Location(x=-310.931091, y=435.998657, z=0.001802)","Location(x=-261.709015, y=435.275024, z=0.001796)",37.8802052316844,"Vector3D(x=16.933918, y=-0.026591, z=0.000003)",3.469,3.47,0.5,0.964,0.988,1,True,49.2273941040039,lead0,1
03:38:36,True,"Location(x=-290.734100, y=435.823608, z=0.001794)","Location(x=-247.171265, y=435.269318, z=0.001796)",39.1667715256266,"Vector3D(x=17.508064, y=-0.189014, z=0.000002)",-0.838,-0.838,0.5,0.961,0.987,0.999,True,43.5663642883301,lead0,1
03:38:37,True,"Location(x=-269.712799, y=435.643585, z=0.001856)","Location(x=-232.319702, y=435.258392, z=0.001796)",38.8936289567853,"Vector3D(x=17.386675, y=-0.102848, z=-0.000000)",-0.822,-0.821,0.5,0.941,0.989,0.999,True,37.3950805664062,lead0,1
03:38:38,True,"Location(x=-251.662750, y=435.574097, z=0.001885)","Location(x=-219.192108, y=435.248962, z=0.001796)",37.2164760522016,"Vector3D(x=16.637190, y=-0.034616, z=-0.000001)",-0.086,-0.085,0.5,0.94,0.984,0.999,True,32.4722709655762,lead0,1
03:38:40,True,"Location(x=-233.703400, y=435.549805, z=0.001862)","Location(x=-205.663177, y=435.235779, z=0.001796)",36.3679407904508,"Vector3D(x=16.257895, y=-0.009518, z=0.000003)",0.131,0.131,0.5,0.956,0.984,0.999,True,28.0419807434082,lead0,1
03:38:41,True,"Location(x=-216.783173, y=435.528473, z=0.001852)","Location(x=-192.503281, y=435.155029, z=0.001796)",35.1589787668669,"Vector3D(x=15.717387, y=-0.042186, z=-0.000001)",0.858,0.858,0.5,0.974,0.98,0.999,True,24.2827644348145,lead0,1
03:38:42,True,"Location(x=-198.297043, y=435.420227, z=0.001870)","Location(x=-177.734100, y=434.608887, z=0.001796)",34.0168980258086,"Vector3D(x=15.205508, y=-0.204912, z=0.000003)",5.591,5.588,0.5,0.962,0.929,0.997,True,20.5789413452148,lead0,1
03:38:43,True,"Location(x=-182.223312, y=434.894012, z=0.001892)","Location(x=-164.372299, y=433.058075, z=0.001796)",32.2578174087299,"Vector3D(x=14.397491, y=-0.814476, z=-0.000000)",15.174,14.599,0.5,0.785,0.911,0.981,True,17.9451751708984,lead0,1
03:38:44,True,"Location(x=-166.017044, y=433.286621, z=0.001886)","Location(x=-150.215439, y=430.271271, z=0.001796)",30.3827092416423,"Vector3D(x=13.445244, y=-1.924398, z=0.000002)",16.845,16.67,0.5,0.757,0.911,0.978,True,16.0867366790771,lead0,1
03:38:45,True,"Location(x=-149.996918, y=430.290253, z=0.001856)","Location(x=-135.392059, y=426.239807, z=0.001796)",28.7599848608682,"Vector3D(x=12.521476, y=-2.917368, z=0.000002)",15.214,15.205,0.5,0.774,0.93,0.984,True,15.1561212539673,lead0,1
03:38:46,True,"Location(x=-135.788727, y=426.458221, z=0.001862)","Location(x=-121.851883, y=421.556671, z=0.001796)",28.0151534120813,"Vector3D(x=11.959629, y=-3.716810, z=-0.000001)",16.471,16.462,0.5,0.777,0.909,0.98,True,14.7736520767212,lead0,1
03:38:48,True,"Location(x=-122.344101, y=421.786713, z=0.001853)","Location(x=-108.721199, y=416.022461, z=0.001796)",27.2636393574252,"Vector3D(x=11.365576, y=-4.401024, z=-0.000003)",13.889,13.889,0.5,0.807,0.799,0.961,True,14.7922286987305,lead0,1
03:38:49,True,"Location(x=-109.545303, y=416.399963, z=0.001858)","Location(x=-95.976074, y=409.625763, z=0.001796)",26.5919626617249,"Vector3D(x=10.810152, y=-4.945388, z=0.000000)",12.66,12.653,0.5,0.84,0.917,0.987,True,15.1662044525146,lead0,1
03:38:50,True,"Location(x=-98.833443, y=411.165924, z=0.001845)","Location(x=-85.122154, y=403.301270, z=0.001796)",26.1049326162524,"Vector3D(x=10.326738, y=-5.435599, z=0.000002)",14.721,14.719,0.5,0.687,0.816,0.856,True,15.8067150115967,lead0,1
03:38:51,True,"Location(x=-86.099678, y=403.887695, z=0.001820)","Location(x=-72.150375, y=394.557526, z=0.001796)",26.165454734653,"Vector3D(x=9.951848, y=-6.146559, z=0.000000)",11.255,11.258,0.5,0.68,0.894,0.921,True,16.7819881439209,lead0,1
03:38:52,True,"Location(x=-73.837959, y=395.816162, z=0.001830)","Location(x=-59.907215, y=384.949402, z=0.001796)",26.1715315670341,"Vector3D(x=9.542796, y=-6.768905, z=0.000000)",15.361,15.458,0.5,0.635,0.93,0.936,True,17.6678276062012,lead0,1
03:38:53,True,"Location(x=-63.014450, y=387.600464, z=0.001818)","Location(x=-49.313641, y=375.378387, z=0.001796)",26.6558165487801,"Vector3D(x=9.263628, y=-7.495394, z=0.000002)",11.929,11.934,0.5,0.723,0.933,0.981,True,18.3600463867187,lead0,1
03:38:55,True,"Location(x=-51.851566, y=377.983978, z=0.001809)","Location(x=-38.803757, y=364.483185, z=0.001796)",27.3725563261199,"Vector3D(x=8.968222, y=-8.324996, z=-0.000000)",15.73,15.739,0.5,0.643,0.698,0.892,True,18.7754287719727,lead0,1
03:38:56,True,"Location(x=-42.226860, y=368.442596, z=0.001830)","Location(x=-30.054333, y=354.111481, z=0.001796)",27.8262823697219,"Vector3D(x=8.529978, y=-9.054235, z=-0.000001)",14.309,14.308,0.5,0.542,0.623,0.707,True,18.8029594421387,lead0,1
03:38:57,True,"Location(x=-32.229206, y=357.090454, z=0.001853)","Location(x=-20.848730, y=342.001953, z=0.001796)",27.2324861273103,"Vector3D(x=7.767669, y=-9.373866, z=-0.000002)",5.332,5.527,0.5,0.219,0.319,0,True,18.8991565704346,lead1,1
03:38:58,True,"Location(x=-23.795658, y=346.813599, z=0.001833)","Location(x=-12.268167, y=331.468384, z=0.001796)",27.1157928296227,"Vector3D(x=7.732870, y=-9.334952, z=-0.000003)",-10.075,-9.934,0.5,0.204,0.522,0,True,19.1926708221436,lead0,1
03:38:59,True,"Location(x=-14.634112, y=336.325867, z=0.001817)","Location(x=-2.552143, y=320.854645, z=0.001796)",26.8423596116395,"Vector3D(x=8.160840, y=-8.797205, z=0.000001)",-8.122,-8.745,0.5,0.328,0.535,0,True,19.6298923492432,lead1,1
03:39:00,True,"Location(x=-4.739850, y=326.023773, z=0.001819)","Location(x=7.326809, y=310.668304, z=0.002061)",26.8155553855417,"Vector3D(x=8.443341, y=-8.509564, z=0.000003)",-3.753,-3.753,0.5,0.422,0.615,0,False,19.5293292999268,cruise,1
03:39:02,True,"Location(x=5.487705, y=315.895996, z=0.001705)","Location(x=14.740044, y=303.292664, z=0.001829)",30.7984022370887,"Vector3D(x=9.886793, y=-9.581845, z=-0.000002)",-5.462,-5.477,0.5,0.409,0.625,0,False,15.6348896026611,cruise,1
03:39:03,True,"Location(x=19.962873, y=302.135834, z=0.001718)","Location(x=23.243191, y=294.921326, z=0.001799)",35.5665619507248,"Vector3D(x=11.568719, y=-10.907043, z=-0.000001)",-0.464,-1.099,0.5,0.46,0.566,0.318,False,7.92525148391724,cruise,1
03:39:04,True,"Location(x=35.014656, y=287.947449, z=0.001744)","Location(x=31.048037, y=287.177216, z=0.001800)",38.9716676166647,"Vector3D(x=12.658198, y=-11.970439, z=0.000000)",1.173,1.174,0.5,0.872,0.895,0.859,False,4.04070901870728,cruise,1
03:39:05,True,"Location(x=50.705482, y=273.181335, z=0.001745)","Location(x=38.535339, y=279.689880, z=0.001800)",41.8696819967348,"Vector3D(x=13.792259, y=-12.653629, z=-0.000000)",-10.587,-8.677,0.5,0.723,0.662,0.906,False,13.801215171814,cruise,1
03:39:07,True,"Location(x=68.359573, y=258.200623, z=0.001789)","Location(x=46.214527, y=272.245514, z=0.001800)",43.8023544738081,"Vector3D(x=15.500285, y=-11.965421, z=0.000001)",-13.086,-13.284,0.5,0.964,0.988,1,False,26.2233104705811,cruise,1
03:39:08,True,"Location(x=87.014175, y=245.008972, z=0.001801)","Location(x=53.861244, y=265.431763, z=0.001800)",44.7609921897183,"Vector3D(x=16.820976, y=-10.837513, z=-0.000003)",-13.295,-13.198,0.5,0.98,0.986,1,False,38.9385032653809,cruise,1
03:39:09,True,"Location(x=109.736504, y=231.902924, z=0.001820)","Location(x=62.852264, y=258.123444, z=0.001800)",45.1047309972863,"Vector3D(x=17.943525, y=-9.197830, z=-0.000001)",-11.712,-11.712,0.5,0.982,0.994,0.999,False,53.7182235717773,cruise,1
03:39:10,True,"Location(x=132.619934, y=221.448898, z=0.001832)","Location(x=71.736641, y=251.484161, z=0.001800)",44.9598892364901,"Vector3D(x=18.648064, y=-7.497527, z=-0.000002)",-10.579,-10.649,0.5,0.969,0.984,1,False,67.8888244628906,cruise,1
03:39:11,True,"Location(x=154.228790, y=213.601257, z=0.001805)","Location(x=80.103333, y=245.687332, z=0.001800)",45.053582201773,"Vector3D(x=19.136635, y=-6.279953, z=0.000002)",-6.119,-6.12,0.5,0.983,0.994,1,False,80.7718963623047,cruise,1
03:39:13,True,"Location(x=176.661163, y=206.582062, z=0.001814)","Location(x=88.739967, y=240.139954, z=0.001800)",45.7632359156935,"Vector3D(x=19.547770, y=-6.034315, z=0.000001)",1.676,1.676,0.5,0.966,0.979,0.999,False,94.1077499389649,cruise,1
03:39:14,True,"Location(x=198.926788, y=199.548645, z=0.001819)","Location(x=97.479568, y=234.959351, z=0.001800)",45.6632110661495,"Vector3D(x=19.405382, y=-6.334970, z=-0.000001)",3.992,3.992,0.5,0.986,0.993,1,False,107.449783325195,cruise,1
03:39:15,True,"Location(x=221.078674, y=191.897552, z=0.001827)","Location(x=106.425064, y=230.081558, z=0.001800)",45.6451329529691,"Vector3D(x=19.133949, y=-7.089626, z=0.000001)",6.981,6.98,0.5,0.961,0.975,0.999,False,120.84481048584,cruise,1
03:39:16,True,"Location(x=242.459488, y=183.438354, z=0.001824)","Location(x=115.369118, y=225.606735, z=0.001800)",45.6927320457683,"Vector3D(x=18.835403, y=-7.903622, z=0.000001)",4.231,4.231,0.5,0.953,0.994,1,False,133.903457641602,cruise,1
03:39:17,True,"Location(x=264.586060, y=173.870407, z=0.001823)","Location(x=124.906372, y=221.251465, z=0.001800)",45.6818532663529,"Vector3D(x=18.699575, y=-8.207733, z=0.000003)",0.785,0.785,0.5,0.937,0.99,0.999,False,147.497055053711,cruise,1
03:39:18,True,"Location(x=286.707153, y=164.045273, z=0.001824)","Location(x=134.634018, y=217.230896, z=0.001800)",45.6728217285262,"Vector3D(x=18.600040, y=-8.421082, z=-0.000000)",3.607,3.607,0.5,0.968,0.989,1,False,161.105392456055,cruise,1
03:39:19,True,"Location(x=307.642639, y=154.141571, z=0.001824)","Location(x=144.074707, y=213.719452, z=0.001800)",45.6729745420117,"Vector3D(x=18.217472, y=-9.219687, z=0.000001)",12.171,12.057,0.5,0.983,0.991,1,False,174.080413818359,cruise,1
03:39:21,True,"Location(x=328.524292, y=142.410294, z=0.001823)","Location(x=153.963486, y=210.429138, z=0.001800)",45.6727887638622,"Vector3D(x=17.285975, y=-10.866030, z=-0.000001)",14.589,13.819,0.5,0.922,0.987,0.999,False,187.344711303711,cruise,1
03:39:22,True,"Location(x=348.599396, y=128.291260, z=0.001847)","Location(x=164.235214, y=207.329544, z=0.001800)",45.0937458472576,"Vector3D(x=15.824219, y=-12.488646, z=-0.000001)",15.609,15.605,0.5,0.938,0.993,1,False,200.592132568359,cruise,1
03:39:23,True,"Location(x=364.995026, y=113.944382, z=0.001830)","Location(x=173.463333, y=204.528763, z=0.001800)",44.7857476159623,"Vector3D(x=14.318443, y=-13.993646, z=-0.000003)",19.322,19.322,0.5,0.703,0.932,0.98,False,211.872421264648,cruise,1
03:39:24,True,"Location(x=380.221191, y=96.851509, z=0.001831)","Location(x=183.176590, y=201.416870, z=0.001800)",44.4692886509745,"Vector3D(x=11.904961, y=-15.920651, z=0.000000)",30.656,30.657,0.5,0.731,0.959,0.989,False,223.070587158203,cruise,1
03:39:25,True,"Location(x=391.020355, y=78.980270, z=0.001826)","Location(x=192.080978, y=198.500443, z=0.001800)",44.2657340747514,"Vector3D(x=8.392802, y=-17.920559, z=0.000001)",27.874,27.874,0.5,0.832,0.987,0.997,False,232.081771850586,cruise,1
03:39:26,True,"Location(x=398.260345, y=59.367275, z=0.001828)","Location(x=201.009964, y=195.542633, z=0.001800)",44.1368428921601,"Vector3D(x=5.320857, y=-18.999920, z=-0.000002)",22.239,22.02,0.5,0.603,0.99,0.996,False,239.690307617187,cruise,1
03:39:27,True,"Location(x=402.887573, y=37.376137, z=0.001820)","Location(x=210.591202, y=192.238525, z=0.001800)",44.0928054140008,"Vector3D(x=3.087166, y=-19.467958, z=0.000001)",4.296,5.095,0.5,0.833,0.991,0.999,False,246.901306152344,cruise,1
03:39:29,True,"Location(x=406.270081, y=14.417513, z=0.003773)","Location(x=220.263885, y=188.676361, z=0.001800)",45.4725963356108,"Vector3D(x=2.943286, y=-20.113829, z=0.000039)",-1.151,-1.153,0.5,0.897,0.989,0.999,False,254.881256103516,cruise,1
03:39:30,True,"Location(x=410.092957, y=-11.506888, z=0.001630)","Location(x=230.857010, y=184.480423, z=0.001800)",45.5239794082042,"Vector3D(x=2.784518, y=-20.159611, z=-0.000158)",9.951,9.616,0.5,0.526,0.814,0.268,False,265.587188720703,cruise,1
03:39:31,True,"Location(x=412.224609, y=-33.970100, z=0.001825)","Location(x=239.905838, y=180.668060, z=0.001800)",45.7122682494218,"Vector3D(x=0.851263, y=-20.417440, z=0.000001)",11.595,11.595,0.5,0.87,0.924,0.99,False,275.251342773437,cruise,1
03:39:32,True,"Location(x=412.500885, y=-57.739460, z=0.001819)","Location(x=249.379578, y=176.516891, z=0.001800)",45.7054790719964,"Vector3D(x=-0.075249, y=-20.432005, z=0.000001)",-0.81,-0.701,0.5,0.86,0.975,0.996,False,285.455078125,cruise,1
03:39:33,True,"Location(x=412.490082, y=-80.771431, z=0.001825)","Location(x=258.522858, y=172.429062, z=0.001800)",45.6577318212824,"Vector3D(x=0.089889, y=-20.410601, z=0.000002)",-1.435,-1.435,0.5,0.964,0.983,0.999,False,296.338317871094,cruise,1
03:39:34,True,"Location(x=412.668854, y=-104.316216, z=0.001825)","Location(x=267.862640, y=168.231995, z=0.001800)",45.6774879473117,"Vector3D(x=0.203406, y=-20.418617, z=-0.000001)",-0.36,-0.36,0.5,0.967,0.987,1,False,308.628204345703,cruise,1
03:39:36,True,"Location(x=412.939331, y=-129.089096, z=0.001823)","Location(x=277.725830, y=163.892807, z=0.001800)",45.6848796283898,"Vector3D(x=0.229589, y=-20.421644, z=0.000001)",0.042,0.042,0.5,0.946,0.98,0.999,False,322.678009033203,cruise,1
03:39:37,True,"Location(x=413.228973, y=-154.477051, z=0.001824)","Location(x=287.873260, y=159.538437, z=0.001800)",45.6762559109566,"Vector3D(x=0.238682, y=-20.417685, z=-0.000001)",-0.005,-0.005,0.5,0.951,0.954,0.998,False,338.112091064453,cruise,1
03:39:38,True,"Location(x=413.497223, y=-177.960068, z=0.001824)","Location(x=297.262360, y=155.518036, z=0.001800)",45.6781437102882,"Vector3D(x=0.225162, y=-20.418682, z=-0.000001)",-0.201,-0.101,0.5,0.954,0.978,0.999,False,353.154602050781,cruise,1
